Reporting country,Reference period,Item,Item code,Value,Date of extraction (yyyymmdd)
CROATIA,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.02,20210812
CROATIA,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.68,20210812
CROATIA,Y2016,Ratio of Eligible own funds to MCR,R0640,6.64,20210812
CROATIA,Y2017,Ratio of Eligible own funds to MCR,R0640,6.64,20210812
CROATIA,Y2018,Ratio of Eligible own funds to MCR,R0640,6.44,20210812
CROATIA,Y2019,Ratio of Eligible own funds to MCR,R0640,6.21,20210812
CROATIA,Y2020,Ratio of Eligible own funds to MCR,R0640,6.56,20210812
CROATIA,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.21,20210812
CROATIA,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.24,20210812
CROATIA,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.22,20210812
CROATIA,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.45,20210812
CROATIA,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.20,20210812
CROATIA,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.19,20210812
CROATIA,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.41,20210812
CROATIA,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.21,20210812
CROATIA,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.65,20210812
CROATIA,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.51,20210812
CROATIA,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.62,20210812
CROATIA,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.85,20210812
CROATIA,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.27,20210812
CROATIA,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.08,20210812
CROATIA,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.45,20210812
CROATIA,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.46,20210812
CROATIA,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.93,20210812
CROATIA,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.59,20210812
CROATIA,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.16,20210812
CROATIA,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.59,20210812
CROATIA,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.77,20210812
CROATIA,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.53,20210812
CROATIA,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.50,20210812
CROATIA,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.20,20210812
CROATIA,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.95,20210812
CYPRUS,Y2016,Total available own funds to meet the SCR,R0500,1369.55,20210812
CYPRUS,Y2017,Total available own funds to meet the SCR,R0500,1268.27,20210812
CYPRUS,Y2018,Total available own funds to meet the SCR,R0500,1270.42,20210812
CYPRUS,Y2019,Total available own funds to meet the SCR,R0500,1406.16,20210812
CYPRUS,Y2020,Total available own funds to meet the SCR,R0500,1423.61,20210812
CYPRUS,Y2016,Total available own funds to meet the MCR,R0510,1369.12,20210812
CYPRUS,Y2017,Total available own funds to meet the MCR,R0510,1267.15,20210812
CYPRUS,Y2018,Total available own funds to meet the MCR,R0510,1269.28,20210812
CYPRUS,Y2019,Total available own funds to meet the MCR,R0510,1403.94,20210812
CYPRUS,Y2020,Total available own funds to meet the MCR,R0510,1405.73,20210812
CYPRUS,Y2016,Total eligible own funds to meet the SCR,R0540,1369.55,20210812
CYPRUS,Y2017,Total eligible own funds to meet the SCR,R0540,1268.27,20210812
CYPRUS,Y2018,Total eligible own funds to meet the SCR,R0540,1270.42,20210812
CYPRUS,Y2019,Total eligible own funds to meet the SCR,R0540,1406.16,20210812
CYPRUS,Y2020,Total eligible own funds to meet the SCR,R0540,1415.72,20210812
CYPRUS,Y2016,Total eligible own funds to meet the MCR,R0550,1369.12,20210812
CYPRUS,Y2017,Total eligible own funds to meet the MCR,R0550,1267.15,20210812
CYPRUS,Y2018,Total eligible own funds to meet the MCR,R0550,1269.28,20210812
CYPRUS,Y2019,Total eligible own funds to meet the MCR,R0550,1403.94,20210812
CYPRUS,Y2020,Total eligible own funds to meet the MCR,R0550,1405.73,20210812
CYPRUS,Y2016,SCR,R0580,505.65,20210812
CYPRUS,Y2017,SCR,R0580,496.78,20210812
CYPRUS,Y2018,SCR,R0580,469.00,20210812
CYPRUS,Y2019,SCR,R0580,477.24,20210812
CYPRUS,Y2020,SCR,R0580,479.46,20210812
CYPRUS,Y2016,MCR,R0600,182.66,20210812
CYPRUS,Y2017,MCR,R0600,183.90,20210812
CYPRUS,Y2018,MCR,R0600,180.73,20210812
CYPRUS,Y2019,MCR,R0600,175.67,20210812
CYPRUS,Y2020,MCR,R0600,168.15,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to SCR,R0620,2.71,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to SCR,R0620,2.55,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to SCR,R0620,2.71,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to SCR,R0620,2.95,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to SCR,R0620,2.95,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.10,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.08,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.12,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.17,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.15,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.23,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.23,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.34,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.45,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.44,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.68,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.58,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.92,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.81,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.94,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.28,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.52,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.50,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.34,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.32,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.31,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.37,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.43,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.27,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.37,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to MCR,R0640,7.50,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to MCR,R0640,6.89,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to MCR,R0640,7.02,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to MCR,R0640,7.99,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to MCR,R0640,8.36,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.18,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.17,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.50,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.88,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.61,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.02,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,1.99,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.09,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.13,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.10,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.01,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,2.91,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,2.95,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.31,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.69,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.72,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.03,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.73,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.58,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.85,20210812
CYPRUS,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,10.10,20210812
CYPRUS,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,9.79,20210812
CYPRUS,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.79,20210812
CYPRUS,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,10.62,20210812
CYPRUS,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,12.55,20210812
CZECH REPUBLIC,Y2016,Total available own funds to meet the SCR,R0500,4299.56,20210812
CZECH REPUBLIC,Y2017,Total available own funds to meet the SCR,R0500,4505.87,20210812
CZECH REPUBLIC,Y2018,Total available own funds to meet the SCR,R0500,4755.66,20210812
CZECH REPUBLIC,Y2019,Total available own funds to meet the SCR,R0500,4207.61,20210812
CZECH REPUBLIC,Y2020,Total available own funds to meet the SCR,R0500,4441.77,20210812
CZECH REPUBLIC,Y2016,Total available own funds to meet the MCR,R0510,4297.52,20210812
CZECH REPUBLIC,Y2017,Total available own funds to meet the MCR,R0510,4502.04,20210812
CZECH REPUBLIC,Y2018,Total available own funds to meet the MCR,R0510,4752.20,20210812
CZECH REPUBLIC,Y2019,Total available own funds to meet the MCR,R0510,4205.03,20210812
CZECH REPUBLIC,Y2020,Total available own funds to meet the MCR,R0510,4438.67,20210812
CZECH REPUBLIC,Y2016,Total eligible own funds to meet the SCR,R0540,4299.56,20210812
CZECH REPUBLIC,Y2017,Total eligible own funds to meet the SCR,R0540,4505.79,20210812
CZECH REPUBLIC,Y2018,Total eligible own funds to meet the SCR,R0540,4755.50,20210812
CZECH REPUBLIC,Y2019,Total eligible own funds to meet the SCR,R0540,4207.59,20210812
CZECH REPUBLIC,Y2020,Total eligible own funds to meet the SCR,R0540,4441.76,20210812
CZECH REPUBLIC,Y2016,Total eligible own funds to meet the MCR,R0550,4297.52,20210812
CZECH REPUBLIC,Y2017,Total eligible own funds to meet the MCR,R0550,4502.04,20210812
CZECH REPUBLIC,Y2018,Total eligible own funds to meet the MCR,R0550,4555.08,20210812
CZECH REPUBLIC,Y2019,Total eligible own funds to meet the MCR,R0550,4179.23,20210812
CZECH REPUBLIC,Y2020,Total eligible own funds to meet the MCR,R0550,4386.27,20210812
CZECH REPUBLIC,Y2016,SCR,R0580,1909.78,20210812
CZECH REPUBLIC,Y2017,SCR,R0580,1968.61,20210812
CZECH REPUBLIC,Y2018,SCR,R0580,2116.98,20210812
CZECH REPUBLIC,Y2019,SCR,R0580,1840.59,20210812
CZECH REPUBLIC,Y2020,SCR,R0580,1774.60,20210812
CZECH REPUBLIC,Y2016,MCR,R0600,645.12,20210812
CZECH REPUBLIC,Y2017,MCR,R0600,685.65,20210812
CZECH REPUBLIC,Y2018,MCR,R0600,705.36,20210812
CZECH REPUBLIC,Y2019,MCR,R0600,669.54,20210812
CZECH REPUBLIC,Y2020,MCR,R0600,692.63,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to SCR,R0620,2.25,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to SCR,R0620,2.29,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to SCR,R0620,2.25,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to SCR,R0620,2.29,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to SCR,R0620,2.50,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.13,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.16,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.46,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.36,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.44,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.61,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.64,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.56,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.54,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.79,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.11,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.32,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.96,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.09,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.18,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.88,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.22,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.75,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.98,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.97,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.93,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,5.78,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,5.27,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.68,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,7.84,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to MCR,R0640,6.66,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to MCR,R0640,6.57,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to MCR,R0640,6.46,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to MCR,R0640,6.24,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to MCR,R0640,6.33,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.47,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.65,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.70,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.84,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.69,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,1.88,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.12,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.19,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.08,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.17,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.99,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.58,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.33,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.51,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.55,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.40,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.40,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.19,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.15,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.78,20210812
CZECH REPUBLIC,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.85,20210812
CZECH REPUBLIC,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,9.18,20210812
CZECH REPUBLIC,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.70,20210812
CZECH REPUBLIC,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.09,20210812
CZECH REPUBLIC,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.77,20210812
DENMARK,Y2017,Total available own funds to meet the SCR,R0500,42714.80,20210812
DENMARK,Y2018,Total available own funds to meet the SCR,R0500,37013.22,20210812
DENMARK,Y2019,Total available own funds to meet the SCR,R0500,40441.13,20210812
DENMARK,Y2020,Total available own funds to meet the SCR,R0500,42416.43,20210812
DENMARK,Y2017,Total available own funds to meet the MCR,R0510,42295.44,20210812
DENMARK,Y2018,Total available own funds to meet the MCR,R0510,36876.19,20210812
DENMARK,Y2019,Total available own funds to meet the MCR,R0510,40309.74,20210812
DENMARK,Y2020,Total available own funds to meet the MCR,R0510,42291.41,20210812
DENMARK,Y2017,Total eligible own funds to meet the SCR,R0540,42383.51,20210812
DENMARK,Y2018,Total eligible own funds to meet the SCR,R0540,36922.93,20210812
DENMARK,Y2019,Total eligible own funds to meet the SCR,R0540,40375.75,20210812
DENMARK,Y2020,Total eligible own funds to meet the SCR,R0540,42354.34,20210812
DENMARK,Y2017,Total eligible own funds to meet the MCR,R0550,41060.46,20210812
DENMARK,Y2018,Total eligible own funds to meet the MCR,R0550,35561.92,20210812
DENMARK,Y2019,Total eligible own funds to meet the MCR,R0550,38924.36,20210812
DENMARK,Y2020,Total eligible own funds to meet the MCR,R0550,40939.65,20210812
DENMARK,Y2017,SCR,R0580,14655.40,20210812
DENMARK,Y2018,SCR,R0580,12594.17,20210812
DENMARK,Y2019,SCR,R0580,14754.86,20210812
DENMARK,Y2020,SCR,R0580,15562.65,20210812
DENMARK,Y2017,MCR,R0600,5534.43,20210812
DENMARK,Y2018,MCR,R0600,4780.17,20210812
DENMARK,Y2019,MCR,R0600,5427.76,20210812
DENMARK,Y2020,MCR,R0600,5620.50,20210812
DENMARK,Y2017,Ratio of Eligible own funds to SCR,R0620,2.89,20210812
DENMARK,Y2018,Ratio of Eligible own funds to SCR,R0620,2.93,20210812
DENMARK,Y2019,Ratio of Eligible own funds to SCR,R0620,2.74,20210812
DENMARK,Y2020,Ratio of Eligible own funds to SCR,R0620,2.72,20210812
DENMARK,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.79,20210812
DENMARK,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.72,20210812
DENMARK,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.65,20210812
DENMARK,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.66,20210812
DENMARK,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,2.13,20210812
DENMARK,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.91,20210812
DENMARK,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,2.02,20210812
DENMARK,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,2.06,20210812
DENMARK,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.90,20210812
DENMARK,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.76,20210812
DENMARK,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.79,20210812
DENMARK,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.77,20210812
DENMARK,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.73,20210812
DENMARK,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.65,20210812
DENMARK,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.43,20210812
DENMARK,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.43,20210812
DENMARK,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.41,20210812
DENMARK,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.73,20210812
DENMARK,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.84,20210812
DENMARK,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.40,20210812
DENMARK,Y2017,Ratio of Eligible own funds to MCR,R0640,7.42,20210812
DENMARK,Y2018,Ratio of Eligible own funds to MCR,R0640,7.44,20210812
DENMARK,Y2019,Ratio of Eligible own funds to MCR,R0640,7.17,20210812
DENMARK,Y2020,Ratio of Eligible own funds to MCR,R0640,7.28,20210812
DENMARK,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.98,20210812
DENMARK,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.74,20210812
DENMARK,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.16,20210812
